customer_id,branch_id,month,is_treatment,is_post,treatment_post,month_num,month_index,CEMI,service_resolution_rate,auto_approval_rate,marketing_conversion_rate,wealth_adoption_rate,age,tenure_months,previous_campaigns,has_loan,has_credit_card,staff_count,prior_performance,digital_maturity,month_date,time_to_treatment,gender_F,gender_M,income_level_high,income_level_low,income_level_medium,AUM_level_high,AUM_level_low,AUM_level_medium,branch_size_large,branch_size_medium,branch_size_small,location_type_rural,location_type_suburban,location_type_urban,propensity_score
C000445,Branch_15,2022-09,1,0,0,632,6,52.16786259279528,63.42424368474312,73.17836297240972,67.72344180270353,68.00879360408618,44,54,4,0,0,25,53.30600090329155,40.15643364280268,2022-09-01,-7,True,False,False,False,True,False,True,False,False,True,False,False,True,False,0.4877441165163978
C000445,Branch_15,2022-10,1,0,0,633,7,51.94424779753529,66.53252275098836,59.47463234618217,63.38813441077917,73.76293871040463,44,54,4,0,0,25,53.30600090329155,40.15643364280268,2022-10-01,-6,True,False,False,False,True,False,True,False,False,True,False,False,True,False,0.4877441165163977
C000445,Branch_15,2022-11,1,0,0,634,8,50.15704014880754,58.08000303049931,62.21207924552037,70.48324596758687,71.81793305941939,44,54,4,0,0,25,53.30600090329155,40.15643364280268,2022-11-01,-4,True,False,False,False,True,False,True,False,False,True,False,False,True,False,0.4877441165163977
C000445,Branch_15,2022-12,1,0,0,635,9,49.42921074489264,73.09662158770561,60.98765135738451,69.61080757224244,66.90117858812586,44,54,4,0,0,25,53.30600090329155,40.15643364280268,2022-12-01,-3,True,False,False,False,True,False,True,False,False,True,False,False,True,False,0.4877441165163977
C000445,Branch_15,2023-01,1,0,0,636,10,49.72670622308137,73.62855150717716,69.21453189210607,69.24763816138058,65.15014139501586,44,54,4,0,0,25,53.30600090329155,40.15643364280268,2023-01-01,-2,True,False,False,False,True,False,True,False,False,True,False,False,True,False,0.4877441165163977
C000445,Branch_15,2023-02,1,0,0,637,11,54.3564936671915,62.00554799825815,68.57369378277257,60.20473918942224,63.43835491778964,44,54,4,0,0,25,53.30600090329155,40.15643364280268,2023-02-01,-1,True,False,False,False,True,False,True,False,False,True,False,False,True,False,0.4877441165163977
C000446,Branch_6,2022-03,1,0,0,626,0,50.95472931492289,66.3242719974203,67.02936810795556,62.3903313804336,63.36088837462199,50,54,6,1,1,83,49.14691595741789,64.02304080062156,2022-03-01,-13,True,False,False,True,False,False,True,False,True,False,False,False,False,True,0.6397146723784982
C000446,Branch_6,2022-04,1,0,0,627,1,52.344872905746215,67.477491413653,61.24314086367141,69.49504684180296,69.08106914857383,50,54,6,1,1,83,49.14691595741789,64.02304080062156,2022-04-01,-12,True,False,False,True,False,False,True,False,True,False,False,False,False,True,0.6397146723784982
C000446,Branch_6,2022-05,1,0,0,628,2,47.1165481965523,63.73702729957118,62.34002229410405,66.31951746973135,57.6304845992952,50,54,6,1,1,83,49.14691595741789,64.02304080062156,2022-05-01,-11,True,False,False,True,False,False,True,False,True,False,False,False,False,True,0.6397146723784982
C000446,Branch_6,2022-06,1,0,0,629,3,49.84858904320073,72.90923390694462,70.05645288744661,72.82787906776484,61.1665705603763,50,54,6,1,1,83,49.14691595741789,64.02304080062156,2022-06-01,-10,True,False,False,True,False,False,True,False,True,False,False,False,False,True,0.6397146723784982
C000446,Branch_6,2022-07,1,0,0,630,4,48.36702742167564,63.17140892569945,66.34848360214743,70.63211981633546,68.60830874257782,50,54,6,1,1,83,49.14691595741789,64.02304080062156,2022-07-01,-9,True,False,False,True,False,False,True,False,True,False,False,False,False,True,0.6397146723784982
C000446,Branch_6,2022-08,1,0,0,631,5,51.65207946965573,64.08979061487022,63.84600999014986,68.87972027842983,70.26364970443741,50,54,6,1,1,83,49.14691595741789,64.02304080062156,2022-08-01,-8,True,False,False,True,False,False,True,False,True,False,False,False,False,True,0.6397146723784982
C000446,Branch_6,2022-09,1,0,0,632,6,51.55411385001212,72.15091802185202,67.03175654132654,64.63561550228913,57.55601436379669,50,54,6,1,1,83,49.14691595741789,64.02304080062156,2022-09-01,-7,True,False,False,True,False,False,True,False,True,False,False,False,False,True,0.6397146723784982
C000446,Branch_6,2022-10,1,0,0,633,7,53.91645535522774,67.60324176710702,65.19693481481839,72.42000057641098,66.76911886797501,50,54,6,1,1,83,49.14691595741789,64.02304080062156,2022-10-01,-6,True,False,False,True,False,False,True,False,True,False,False,False,False,True,0.6397146723784982
C000446,Branch_6,2022-11,1,0,0,634,8,49.61848750539753,69.15388805965335,64.20601355578007,66.26505352980776,58.93006981820233,50,54,6,1,1,83,49.14691595741789,64.02304080062156,2022-11-01,-4,True,False,False,True,False,False,True,False,True,False,False,False,False,True,0.6397146723784982
C000446,Branch_6,2022-12,1,0,0,635,9,51.35371006511406,59.680459820198806,78.37773908901667,59.1890299913436,59.87157010181762,50,54,6,1,1,83,49.14691595741789,64.02304080062156,2022-12-01,-3,True,False,False,True,False,False,True,False,True,False,False,False,False,True,0.6397146723784982
C000446,Branch_6,2023-01,1,0,0,636,10,51.64788690497926,64.64763181268953,62.57068632731644,59.61298824947107,71.8897511200539,50,54,6,1,1,83,49.14691595741789,64.02304080062156,2023-01-01,-2,True,False,False,True,False,False,True,False,True,False,False,False,False,True,0.6397146723784982
C000446,Branch_6,2023-02,1,0,0,637,11,50.994443308283806,61.30893514566037,63.83099485908317,67.8892866559957,71.02171744582476,50,54,6,1,1,83,49.14691595741789,64.02304080062156,2023-02-01,-1,True,False,False,True,False,False,True,False,True,False,False,False,False,True,0.6397146723784982
C000447,Branch_19,2022-03,1,0,0,626,0,52.38649609495536,68.85479490784331,60.20017390537098,71.34673115299444,69.52399579295367,18,25,9,0,1,18,48.95647999423712,39.26868588115181,2022-03-01,-13,False,True,False,False,True,False,True,False,False,True,False,False,False,True,0.6421084925742817
C000447,Branch_19,2022-04,1,0,0,627,1,51.174110920641695,61.68627871295138,65.39975075943006,64.70621609593955,69.73738688684948,18,25,9,0,1,18,48.95647999423712,39.26868588115181,2022-04-01,-12,False,True,False,False,True,False,True,False,False,True,False,False,False,True,0.6421084925742817
C000447,Branch_19,2022-05,1,0,0,628,2,52.660691337662605,58.556133228608985,68.42582704632251,59.08234978126515,69.36643964895275,18,25,9,0,1,18,48.95647999423712,39.26868588115181,2022-05-01,-11,False,True,False,False,True,False,True,False,False,True,False,False,False,True,0.6421084925742817
C000447,Branch_19,2022-06,1,0,0,629,3,50.01699936324951,56.47918862439752,66.55295608331421,71.80741327407249,57.4905240319703,18,25,9,0,1,18,48.95647999423712,39.26868588115181,2022-06-01,-10,False,True,False,False,True,False,True,False,False,True,False,False,False,True,0.6421084925742817
C000447,Branch_19,2022-07,1,0,0,630,4,52.60138407823128,59.54689241749514,68.34609624438674,63.91460052202747,70.18594041744592,18,25,9,0,1,18,48.95647999423712,39.26868588115181,2022-07-01,-9,False,True,False,False,True,False,True,False,False,True,False,False,False,True,0.6421084925742817
C000447,Branch_19,2022-08,1,0,0,631,5,45.92155420993582,64.59913350331615,65.99098341442168,67.40389025771843,67.57701262163425,18,25,9,0,1,18,48.95647999423712,39.26868588115181,2022-08-01,-8,False,True,False,False,True,False,True,False,False,True,False,False,False,True,0.6421084925742817
C000447,Branch_19,2022-09,1,0,0,632,6,52.4285459409541,68.65111354790518,69.78148624023999,65.48737862742966,62.58240633692965,18,25,9,0,1,18,48.95647999423712,39.26868588115181,2022-09-01,-7,False,True,False,False,True,False,True,False,False,True,False,False,False,True,0.6421084925742817
C000447,Branch_19,2022-10,1,0,0,633,7,47.64422239395722,66.09543487409054,67.0111748478367,57.806671360167655,66.32918373498995,18,25,9,0,1,18,48.95647999423712,39.26868588115181,2022-10-01,-6,False,True,False,False,True,False,True,False,False,True,False,False,False,True,0.6421084925742817
C000447,Branch_19,2022-11,1,0,0,634,8,47.91512463719685,56.98995616348039,66.0203700599815,61.75651510773404,62.52034274501592,18,25,9,0,1,18,48.95647999423712,39.26868588115181,2022-11-01,-4,False,True,False,False,True,False,True,False,False,True,False,False,False,True,0.6421084925742817
C000447,Branch_19,2022-12,1,0,0,635,9,49.4339942148345,66.01625457459201,64.83444021995975,67.79964038614199,71.44764238088402,18,25,9,0,1,18,48.95647999423712,39.26868588115181,2022-12-01,-3,False,True,False,False,True,False,True,False,False,True,False,False,False,True,0.6421084925742817
C000447,Branch_19,2023-01,1,0,0,636,10,53.36584469786417,61.15500722819348,60.21636682038788,57.68851866202079,62.07315178446717,18,25,9,0,1,18,48.95647999423712,39.26868588115181,2023-01-01,-2,False,True,False,False,True,False,True,False,False,True,False,False,False,True,0.6421084925742817
C000447,Branch_19,2023-02,1,0,0,637,11,53.60696743936976,65.26380350750952,69.36332096669855,75.53070571764115,59.22374475132924,18,25,9,0,1,18,48.95647999423712,39.26868588115181,2023-02-01,-1,False,True,False,False,True,False,True,False,False,True,False,False,False,True,0.6421084925742817
C000449,Branch_32,2022-03,1,0,0,626,0,49.92840679542262,66.18643963005817,67.33220350831483,64.70984242177448,67.77019649829957,30,25,8,0,1,32,67.63983973964059,31.81346905215618,2022-03-01,-13,True,False,True,False,False,True,False,False,False,True,False,False,True,False,0.5118177220446166
C000449,Branch_32,2022-04,1,0,0,627,1,48.8743664316277,65.77655647056538,56.10913477936241,61.11582142501176,57.174492186861336,30,25,8,0,1,32,67.63983973964059,31.81346905215618,2022-04-01,-12,True,False,True,False,False,True,False,False,False,True,False,False,True,False,0.5118177220446166
C000449,Branch_32,2022-05,1,0,0,628,2,51.231385719419954,58.65518387884701,58.04510916145703,71.82708491110111,67.09520548731373,30,25,8,0,1,32,67.63983973964059,31.81346905215618,2022-05-01,-11,True,False,True,False,False,True,False,False,False,True,False,False,True,False,0.5118177220446166
C000449,Branch_32,2022-06,1,0,0,629,3,53.53150107591556,58.2358255832035,60.58441523009117,62.77082218018272,67.38709273832013,30,25,8,0,1,32,67.63983973964059,31.81346905215618,2022-06-01,-10,True,False,True,False,False,True,False,False,False,True,False,False,True,False,0.5118177220446166
C000449,Branch_32,2022-07,1,0,0,630,4,50.644526488731614,62.561527234416616,64.7436644895583,62.701365751709375,64.83688390366076,30,25,8,0,1,32,67.63983973964059,31.81346905215618,2022-07-01,-9,True,False,True,False,False,True,False,False,False,True,False,False,True,False,0.5118177220446166
C000449,Branch_32,2022-08,1,0,0,631,5,49.36960634977002,61.72547073234738,65.86187058529391,64.66081827023477,70.83086846675286,30,25,8,0,1,32,67.63983973964059,31.81346905215618,2022-08-01,-8,True,False,True,False,False,True,False,False,False,True,False,False,True,False,0.5118177220446166
C000449,Branch_32,2022-09,1,0,0,632,6,50.32342722255386,65.00113954283098,60.20340221445284,70.21539945038921,67.51080931507069,30,25,8,0,1,32,67.63983973964059,31.81346905215618,2022-09-01,-7,True,False,True,False,False,True,False,False,False,True,False,False,True,False,0.5118177220446166
C000449,Branch_32,2022-10,1,0,0,633,7,54.59598251031461,67.9921270683947,61.52904602329746,64.78160304581178,66.16376871638008,30,25,8,0,1,32,67.63983973964059,31.81346905215618,2022-10-01,-6,True,False,True,False,False,True,False,False,False,True,False,False,True,False,0.5118177220446166
C000449,Branch_32,2022-11,1,0,0,634,8,51.403737718620526,63.15082716395757,64.92894026148328,63.795983596578495,73.20429385284862,30,25,8,0,1,32,67.63983973964059,31.81346905215618,2022-11-01,-4,True,False,True,False,False,True,False,False,False,True,False,False,True,False,0.5118177220446166
C000449,Branch_32,2022-12,1,0,0,635,9,54.72785307380699,62.92835647772307,64.33164058682226,70.17497423323378,67.4086599306075,30,25,8,0,1,32,67.63983973964059,31.81346905215618,2022-12-01,-3,True,False,True,False,False,True,False,False,False,True,False,False,True,False,0.5118177220446166
C000449,Branch_32,2023-01,1,0,0,636,10,51.14083515592287,64.7813720613687,72.53749063434584,65.7674005776521,63.90922182903858,30,25,8,0,1,32,67.63983973964059,31.81346905215618,2023-01-01,-2,True,False,True,False,False,True,False,False,False,True,False,False,True,False,0.5118177220446166
C000449,Branch_32,2023-02,1,0,0,637,11,50.68547353773029,64.83883364689825,72.6038656546609,63.40365098189063,69.24426496406,30,25,8,0,1,32,67.63983973964059,31.81346905215618,2023-02-01,-1,True,False,True,False,False,True,False,False,False,True,False,False,True,False,0.5118177220446166
C000451,Branch_17,2022-03,1,0,0,626,0,47.96895332331229,63.88366343302077,65.81338343570405,63.48092260268432,71.32129816423115,20,46,2,0,1,41,43.71077976271658,34.43372035397184,2022-03-01,-13,False,True,False,True,False,False,True,False,True,False,False,False,False,True,0.5556233950793358
C000451,Branch_17,2022-04,1,0,0,627,1,46.70779769019718,69.5653372857557,60.50983595840778,66.03097528582889,63.72511397694893,20,46,2,0,1,41,43.71077976271658,34.43372035397184,2022-04-01,-12,False,True,False,True,False,False,True,False,True,False,False,False,False,True,0.5556233950793358
C000451,Branch_17,2022-05,1,0,0,628,2,49.47555878831435,59.32000935112664,69.66909875933106,57.281337801984805,64.23903974232695,20,46,2,0,1,41,43.71077976271658,34.43372035397184,2022-05-01,-11,False,True,False,True,False,False,True,False,True,False,False,False,False,True,0.5556233950793358
C000451,Branch_17,2022-06,1,0,0,629,3,48.71588335009337,63.43142200881464,64.69783732262876,61.27882510177409,65.76719276528522,20,46,2,0,1,41,43.71077976271658,34.43372035397184,2022-06-01,-10,False,True,False,True,False,False,True,False,True,False,False,False,False,True,0.5556233950793358
C000451,Branch_17,2022-07,1,0,0,630,4,49.44572409140548,69.97226789196289,67.47774867794008,60.90713681733034,70.07109335220271,20,46,2,0,1,41,43.71077976271658,34.43372035397184,2022-07-01,-9,False,True,False,True,False,False,True,False,True,False,False,False,False,True,0.5556233950793358
C000451,Branch_17,2022-08,1,0,0,631,5,50.049201942768335,75.95255924651232,58.57594280125724,73.45575269599318,64.96207905571387,20,46,2,0,1,41,43.71077976271658,34.43372035397184,2022-08-01,-8,False,True,False,True,False,False,True,False,True,False,False,False,False,True,0.5556233950793358
C000451,Branch_17,2022-09,1,0,0,632,6,51.98394200875013,62.73129910114424,61.933842136630574,65.88182532857893,73.46437470325631,20,46,2,0,1,41,43.71077976271658,34.43372035397184,2022-09-01,-7,False,True,False,True,False,False,True,False,True,False,False,False,False,True,0.5556233950793358
C000451,Branch_17,2022-10,1,0,0,633,7,54.49540201857916,58.532685364822015,63.980395552381,61.285086825936176,62.07872904454537,20,46,2,0,1,41,43.71077976271658,34.43372035397184,2022-10-01,-6,False,True,False,True,False,False,True,False,True,False,False,False,False,True,0.5556233950793358
C000451,Branch_17,2022-11,1,0,0,634,8,53.450010564672446,72.01205713787377,64.1654340231055,66.09210244139214,62.44003360423555,20,46,2,0,1,41,43.71077976271658,34.43372035397184,2022-11-01,-4,False,True,False,True,False,False,True,False,True,False,False,False,False,True,0.5556233950793358
C000451,Branch_17,2022-12,1,0,0,635,9,52.1231058829691,68.19460275879997,65.7073261849842,68.0978033393604,61.0662683409386,20,46,2,0,1,41,43.71077976271658,34.43372035397184,2022-12-01,-3,False,True,False,True,False,False,True,False,True,False,False,False,False,True,0.5556233950793358
C000451,Branch_17,2023-01,1,0,0,636,10,54.42039067506386,61.37879408294192,75.6285253527725,59.37972065045137,67.61825343884453,20,46,2,0,1,41,43.71077976271658,34.43372035397184,2023-01-01,-2,False,True,False,True,False,False,True,False,True,False,False,False,False,True,0.5556233950793358
C000451,Branch_17,2023-02,1,0,0,637,11,50.504789565796735,64.61644107420814,68.2577371894928,59.08899221059672,63.34877189085569,20,46,2,0,1,41,43.71077976271658,34.43372035397184,2023-02-01,-1,False,True,False,True,False,False,True,False,True,False,False,False,False,True,0.5556233950793358
C000452,Branch_9,2022-03,1,0,0,626,0,47.31411935901421,70.37571551137756,68.05212018895463,64.05675421664075,68.15378757913429,58,57,0,0,0,92,38.06395460944582,29.958679524211075,2022-03-01,-13,True,False,False,True,False,False,False,True,False,False,True,False,True,False,0.22835747328885012
C000452,Branch_9,2022-04,1,0,0,627,1,51.57888269405443,61.993818793234894,66.63395841339783,64.35455722500078,63.1572888117557,58,57,0,0,0,92,38.06395460944582,29.958679524211075,2022-04-01,-12,True,False,False,True,False,False,False,True,False,False,True,False,True,False,0.22835747328885012
C000452,Branch_9,2022-05,1,0,0,628,2,48.67617887742435,69.33367131898245,64.64471290437476,61.89733245490744,63.908498261171786,58,57,0,0,0,92,38.06395460944582,29.958679524211075,2022-05-01,-11,True,False,False,True,False,False,False,True,False,False,True,False,True,False,0.22835747328885012
C000452,Branch_9,2022-06,1,0,0,629,3,50.15795861107093,63.08528024673685,74.46812744595401,67.49221718667378,58.99751133999377,58,57,0,0,0,92,38.06395460944582,29.958679524211075,2022-06-01,-10,True,False,False,True,False,False,False,True,False,False,True,False,True,False,0.22835747328885012
C000452,Branch_9,2022-07,1,0,0,630,4,49.7487091044439,64.76682929090155,68.24980866907785,63.78479491329966,69.35831736631168,58,57,0,0,0,92,38.06395460944582,29.958679524211075,2022-07-01,-9,True,False,False,True,False,False,False,True,False,False,True,False,True,False,0.22835747328885012
C000452,Branch_9,2022-08,1,0,0,631,5,51.84348169605708,65.61446093132584,68.66883086650591,63.76162240280885,62.62654882270866,58,57,0,0,0,92,38.06395460944582,29.958679524211075,2022-08-01,-8,True,False,False,True,False,False,False,True,False,False,True,False,True,False,0.22835747328885012
C000452,Branch_9,2022-09,1,0,0,632,6,50.75207103926121,69.9415395561485,64.23164771664241,64.98867575590553,63.51160718650152,58,57,0,0,0,92,38.06395460944582,29.958679524211075,2022-09-01,-7,True,False,False,True,False,False,False,True,False,False,True,False,True,False,0.22835747328885012
C000452,Branch_9,2022-10,1,0,0,633,7,51.16301438828573,65.47668736785764,72.66098174892542,63.09232258748841,64.92187601816016,58,57,0,0,0,92,38.06395460944582,29.958679524211075,2022-10-01,-6,True,False,False,True,False,False,False,True,False,False,True,False,True,False,0.22835747328885012
C000452,Branch_9,2022-11,1,0,0,634,8,52.1096596592594,68.26978893257383,67.62492338270256,68.56082439805223,63.83852472589725,58,57,0,0,0,92,38.06395460944582,29.958679524211075,2022-11-01,-4,True,False,False,True,False,False,False,True,False,False,True,False,True,False,0.22835747328885012
C000452,Branch_9,2022-12,1,0,0,635,9,54.77032680271229,68.99453574655215,71.83230735426898,66.81167553043487,66.01666491365287,58,57,0,0,0,92,38.06395460944582,29.958679524211075,2022-12-01,-3,True,False,False,True,False,False,False,True,False,False,True,False,True,False,0.22835747328885012
C000452,Branch_9,2023-01,1,0,0,636,10,53.46496370461662,62.301558610490005,67.67851184942451,71.93208294171882,67.22894176798901,58,57,0,0,0,92,38.06395460944582,29.958679524211075,2023-01-01,-2,True,False,False,True,False,False,False,True,False,False,True,False,True,False,0.22835747328885012
C000452,Branch_9,2023-02,1,0,0,637,11,49.528905839893206,70.49560942414199,64.15196379531828,65.67702158922187,63.610245365479706,58,57,0,0,0,92,38.06395460944582,29.958679524211075,2023-02-01,-1,True,False,False,True,False,False,False,True,False,False,True,False,True,False,0.22835747328885012
C000456,Branch_39,2022-03,1,0,0,626,0,50.29406639729923,65.88095210372633,67.35655528781392,62.65204857981698,71.5109560033088,57,51,6,1,0,41,62.106185989440085,56.1440638219832,2022-03-01,-13,True,False,False,False,True,True,False,False,False,True,False,False,False,True,0.7175288925188229
C000456,Branch_39,2022-04,1,0,0,627,1,47.05362084548017,67.22979069244133,60.21391975052553,65.68190224921949,70.69672317958513,57,51,6,1,0,41,62.106185989440085,56.1440638219832,2022-04-01,-12,True,False,False,False,True,True,False,False,False,True,False,False,False,True,0.7175288925188229
C000456,Branch_39,2022-05,1,0,0,628,2,50.04869836990314,60.93493170970592,60.30633336308057,62.09379681544448,63.55445496861777,57,51,6,1,0,41,62.106185989440085,56.1440638219832,2022-05-01,-11,True,False,False,False,True,True,False,False,False,True,False,False,False,True,0.7175288925188229
C000456,Branch_39,2022-06,1,0,0,629,3,50.40651298283668,64.16461021310087,62.06894228434112,67.22941741624433,69.73174564140933,57,51,6,1,0,41,62.106185989440085,56.1440638219832,2022-06-01,-10,True,False,False,False,True,True,False,False,False,True,False,False,False,True,0.7175288925188229
C000456,Branch_39,2022-07,1,0,0,630,4,50.34090737148118,58.223528789367286,71.00900524129591,71.8336060619861,65.34472174301163,57,51,6,1,0,41,62.106185989440085,56.1440638219832,2022-07-01,-9,True,False,False,False,True,True,False,False,False,True,False,False,False,True,0.7175288925188229
C000456,Branch_39,2022-08,1,0,0,631,5,49.73655672902681,65.21490840436155,70.2781669098183,64.01023936237883,63.117533350005,57,51,6,1,0,41,62.106185989440085,56.1440638219832,2022-08-01,-8,True,False,False,False,True,True,False,False,False,True,False,False,False,True,0.7175288925188229
C000456,Branch_39,2022-09,1,0,0,632,6,49.24644014344732,67.47471902512771,73.20243401727532,68.67546530337744,57.55103594620366,57,51,6,1,0,41,62.106185989440085,56.1440638219832,2022-09-01,-7,True,False,False,False,True,True,False,False,False,True,False,False,False,True,0.7175288925188229
C000456,Branch_39,2022-10,1,0,0,633,7,48.63431656509587,66.68307425817126,66.40711663269524,71.39695937341351,63.44449006396384,57,51,6,1,0,41,62.106185989440085,56.1440638219832,2022-10-01,-6,True,False,False,False,True,True,False,False,False,True,False,False,False,True,0.7175288925188229
C000456,Branch_39,2022-11,1,0,0,634,8,50.29572031205759,69.31886653291912,78.20123795754377,66.09318695159673,73.93916910350663,57,51,6,1,0,41,62.106185989440085,56.1440638219832,2022-11-01,-4,True,False,False,False,True,True,False,False,False,True,False,False,False,True,0.7175288925188229
C000456,Branch_39,2022-12,1,0,0,635,9,53.10207624098779,54.13866783138417,70.20682030537463,67.60691421703012,62.669664789170405,57,51,6,1,0,41,62.106185989440085,56.1440638219832,2022-12-01,-3,True,False,False,False,True,True,False,False,False,True,False,False,False,True,0.7175288925188229
C000456,Branch_39,2023-01,1,0,0,636,10,51.30615821838082,59.38486746340803,63.53834338111888,67.36776102550523,66.70874744048086,57,51,6,1,0,41,62.106185989440085,56.1440638219832,2023-01-01,-2,True,False,False,False,True,True,False,False,False,True,False,False,False,True,0.7175288925188229
C000456,Branch_39,2023-02,1,0,0,637,11,55.905335417584986,59.215612502660655,69.43742036030918,66.88790643781495,67.32622556378882,57,51,6,1,0,41,62.106185989440085,56.1440638219832,2023-02-01,-1,True,False,False,False,True,True,False,False,False,True,False,False,False,True,0.7175288925188229
C000459,Branch_32,2022-03,1,0,0,626,0,48.13476306554028,68.75831120486242,63.3026646975199,58.82086212422887,64.39664969427707,57,79,6,1,1,32,67.63983973964059,31.81346905215618,2022-03-01,-13,False,True,False,False,True,False,True,False,False,True,False,False,True,False,0.46210195003843074
C000459,Branch_32,2022-04,1,0,0,627,1,49.26232928756682,66.40171897937375,67.1364812838156,56.44228200579409,59.33130225338139,57,79,6,1,1,32,67.63983973964059,31.81346905215618,2022-04-01,-12,False,True,False,False,True,False,True,False,False,True,False,False,True,False,0.46210195003843074
C000459,Branch_32,2022-05,1,0,0,628,2,52.8431321111774,71.55374254523642,69.43691235316949,67.18797569769879,72.26543157339881,57,79,6,1,1,32,67.63983973964059,31.81346905215618,2022-05-01,-11,False,True,False,False,True,False,True,False,False,True,False,False,True,False,0.46210195003843074
C000459,Branch_32,2022-06,1,0,0,629,3,51.58405586384964,67.11112056518213,64.96706763122293,71.57153962358716,65.85432459485631,57,79,6,1,1,32,67.63983973964059,31.81346905215618,2022-06-01,-10,False,True,False,False,True,False,True,False,False,True,False,False,True,False,0.46210195003843074
C000459,Branch_32,2022-07,1,0,0,630,4,49.81351151723034,60.73706133783698,64.04008779523434,66.5476938117407,62.77116396888501,57,79,6,1,1,32,67.63983973964059,31.81346905215618,2022-07-01,-9,False,True,False,False,True,False,True,False,False,True,False,False,True,False,0.46210195003843074
C000459,Branch_32,2022-08,1,0,0,631,5,53.3790248697509,58.83427636474658,61.17881964699174,71.40830904078516,63.51728708751621,57,79,6,1,1,32,67.63983973964059,31.81346905215618,2022-08-01,-8,False,True,False,False,True,False,True,False,False,True,False,False,True,False,0.46210195003843074
C000459,Branch_32,2022-09,1,0,0,632,6,50.05748243870984,66.60686938862109,68.8037533399514,71.08282053536193,64.54190309394309,57,79,6,1,1,32,67.63983973964059,31.81346905215618,2022-09-01,-7,False,True,False,False,True,False,True,False,False,True,False,False,True,False,0.46210195003843074
C000459,Branch_32,2022-10,1,0,0,633,7,49.47126731545401,67.99252744234782,64.96870252289057,69.9740299129891,62.26362318234848,57,79,6,1,1,32,67.63983973964059,31.81346905215618,2022-10-01,-6,False,True,False,False,True,False,True,False,False,True,False,False,True,False,0.46210195003843074
C000459,Branch_32,2022-11,1,0,0,634,8,50.49239682585841,64.41586954760513,61.27967783001128,61.83992239325647,69.52024381282925,57,79,6,1,1,32,67.63983973964059,31.81346905215618,2022-11-01,-4,False,True,False,False,True,False,True,False,False,True,False,False,True,False,0.46210195003843074
C000459,Branch_32,2022-12,1,0,0,635,9,52.41418886195266,64.87338987927903,68.35435369130326,69.3626028891189,72.88491357718786,57,79,6,1,1,32,67.63983973964059,31.81346905215618,2022-12-01,-3,False,True,False,False,True,False,True,False,False,True,False,False,True,False,0.46210195003843074
C000459,Branch_32,2023-01,1,0,0,636,10,53.95842917632396,66.78016916898433,61.857801109885976,70.39455743347425,62.448732085760966,57,79,6,1,1,32,67.63983973964059,31.81346905215618,2023-01-01,-2,False,True,False,False,True,False,True,False,False,True,False,False,True,False,0.46210195003843074
C000459,Branch_32,2023-02,1,0,0,637,11,50.32453815047668,66.7431573082864,62.53760098088189,65.57697971584767,71.26754623674134,57,79,6,1,1,32,67.63983973964059,31.81346905215618,2023-02-01,-1,False,True,False,False,True,False,True,False,False,True,False,False,True,False,0.46210195003843074
C000461,Branch_11,2022-03,1,0,0,626,0,53.16965690340486,65.84361150070143,60.40249862168705,67.84417003778384,58.20657887745261,23,88,3,1,1,25,40.86223349511042,58.18826191667592,2022-03-01,-13,False,True,False,False,True,False,True,False,True,False,False,False,True,False,0.7108991862354377
C000461,Branch_11,2022-04,1,0,0,627,1,51.31718792696193,66.82025016658021,66.63188911489831,63.58346422851922,64.51157371467995,23,88,3,1,1,25,40.86223349511042,58.18826191667592,2022-04-01,-12,False,True,False,False,True,False,True,False,True,False,False,False,True,False,0.7108991862354377
C000461,Branch_11,2022-05,1,0,0,628,2,51.72797636368416,60.93505276254328,64.54205586117286,64.10072672938864,69.28755364400028,23,88,3,1,1,25,40.86223349511042,58.18826191667592,2022-05-01,-11,False,True,False,False,True,False,True,False,True,False,False,False,True,False,0.7108991862354377
C000461,Branch_11,2022-06,1,0,0,629,3,48.05194497118767,67.58960857889602,66.52146169407278,69.13979959035385,64.41683742259723,23,88,3,1,1,25,40.86223349511042,58.18826191667592,2022-06-01,-10,False,True,False,False,True,False,True,False,True,False,False,False,True,False,0.7108991862354377
C000461,Branch_11,2022-07,1,0,0,630,4,53.19684617766723,67.34801816618553,64.07126893829451,64.20558598326241,70.10000113890202,23,88,3,1,1,25,40.86223349511042,58.18826191667592,2022-07-01,-9,False,True,False,False,True,False,True,False,True,False,False,False,True,False,0.7108991862354377
C000461,Branch_11,2022-08,1,0,0,631,5,49.55168066875669,68.21325842079273,64.62511366412726,63.262049188407474,71.25978862744934,23,88,3,1,1,25,40.86223349511042,58.18826191667592,2022-08-01,-8,False,True,False,False,True,False,True,False,True,False,False,False,True,False,0.7108991862354377
C000461,Branch_11,2022-09,1,0,0,632,6,50.20872263696084,63.92227528479803,71.57753415380807,61.17135568724323,62.25779443466925,23,88,3,1,1,25,40.86223349511042,58.18826191667592,2022-09-01,-7,False,True,False,False,True,False,True,False,True,False,False,False,True,False,0.7108991862354377
C000461,Branch_11,2022-10,1,0,0,633,7,53.69503183247617,67.9986532263672,62.72822810228031,59.51056195783582,60.34726359550994,23,88,3,1,1,25,40.86223349511042,58.18826191667592,2022-10-01,-6,False,True,False,False,True,False,True,False,True,False,False,False,True,False,0.7108991862354377
