branch_id,month,is_treatment,is_post,treatment_post,ln_branch_size,ln_city_gdp,staff_count,digital_maturity,month_date,month_index,marketing_conversion_rate,cac_reduction_rate,retention_rate,aum_growth_rate,cross_sell_rate,marketing_conversion_rate_std,cac_reduction_rate_std,retention_rate_std,aum_growth_rate_std,cross_sell_rate_std,CEMI,service_resolution_rate,auto_approval_rate,wealth_adoption_rate,pre_treatment_cemi_mean
Branch_22,2025-01,1,1,1,11.665406943851204,13.865933946144416,23,61.041835260038866,2025-01-01,34,8.736690168214912,24.707110147808876,87.58657899909498,3.9179232952913807,18.580671364284992,8.86732350505346,4.8537497793151365,2.988226083483878,7.1718361787925256,4.1075722589582595,100.0,100.0,100.0,92.25185295596886,49.99685528434632
Branch_22,2025-02,1,1,1,11.665406943851204,13.865933946144416,23,61.041835260038866,2025-02-01,35,9.696911807952308,26.384075041185515,82.4412536240018,3.1446272832221127,15.452809659780936,10.243043304063754,5.18547479588369,2.398081514769182,5.168747502661936,2.7779963678451165,100.0,100.0,100.0,88.1209896189958,49.99685528434632
Branch_22,2025-03,1,1,1,11.665406943851204,13.865933946144416,23,61.041835260038866,2025-03-01,36,8.256545818360332,30.0,74.09195751766501,4.3085376000948035,17.73442807058304,8.179415566779419,5.9007508112677405,1.4404566046717937,8.183654523222668,3.747855370036313,100.0,100.0,100.0,80.69651304023638,49.99685528434632
Branch_23,2022-03,1,0,0,13.989555378690753,12.634613355905238,24,47.74199212610326,2022-03-01,0,2.4071930146277376,8.64881396926726,61.915876235505316,1.0961000822920512,7.6408275987381185,-0.20101466981891825,1.6772142496038107,0.043917471951720966,-0.1376055301802123,-0.542682099241318,51.67965884463017,68.32532635085283,78.33513919294236,45.538239726100365,51.61794662160958
Branch_23,2022-04,1,0,0,13.989555378690753,12.634613355905238,24,47.74199212610326,2022-04-01,1,2.6300680062567707,-2.3822698911867075,55.11557997898758,1.14684695208973,6.833380957054972,0.11830071113018019,-0.5048746485186005,-0.7360444563766972,-0.0061545998064780946,-0.8859075003504135,45.970639012155985,70.3157651372874,60.02866104927105,39.29144356456963,51.61794662160958
Branch_23,2022-05,1,0,0,13.989555378690753,12.634613355905238,24,47.74199212610326,2022-05-01,2,2.0216123746084578,1.3174103143643707,65.59199781058773,0.7533885909054241,10.63549166671626,-0.7534401710132608,0.22696922151830215,0.4655512897023643,-1.0253399770958487,0.7302748032435573,49.28803033271023,63.74415982500541,66.593513334209,49.117576707876204,51.61794662160958
Branch_23,2022-06,1,0,0,13.989555378690753,12.634613355905238,24,47.74199212610326,2022-06-01,3,2.187401875098481,9.45345404875133,53.61116168264701,1.4502261738521796,7.7617672515979494,-0.5159117829272268,1.8363823065815106,-0.9085941440909222,0.7796964510214411,-0.4912736733219504,51.4005983145257,65.14394297767188,79.45690911597963,38.00458797276312,51.61794662160958
Branch_23,2022-07,1,0,0,13.989555378690753,12.634613355905238,24,47.74199212610326,2022-07-01,4,1.861066129046995,-0.21695144878560096,51.837398388805134,1.8062095772034839,10.455438442456444,-0.983456491761954,-0.0765470794569762,-1.1120364334966364,1.701809475030613,0.6537386745047722,50.367016289639636,61.455604352107244,64.01879826669321,35.92614088031793,51.61794662160958
Branch_23,2022-08,1,0,0,13.989555378690753,12.634613355905238,24,47.74199212610326,2022-08-01,5,3.919040139472402,-0.2545089235094599,56.1139847785717,0.8543672578876305,10.72295737542351,1.9650248534044952,-0.08397642635281903,-0.6215321317129572,-0.763772322270414,0.767454291527463,52.52639652919154,81.24443154549907,63.75538936213158,40.2770680135669,51.61794662160958
Branch_23,2022-09,1,0,0,13.989555378690753,12.634613355905238,24,47.74199212610326,2022-09-01,6,2.7158090585500103,6.974526940584356,72.84025170192753,1.1165217663533902,13.98962663918107,0.24114283251795227,1.3460189487814875,1.2968918473559954,-0.08470671335931246,2.1560338093105327,59.91076144921331,68.81294028752076,75.63266426029672,56.36454571072119,51.61794662160958
Branch_23,2022-10,1,0,0,13.989555378690753,12.634613355905238,24,47.74199212610326,2022-10-01,7,2.6259170518654806,1.6076219275110626,54.89747932798574,1.5892338599493039,1.8569297513215597,0.11235359443902934,0.28437677522422883,-0.7610595730581267,1.1397716584069975,-3.0012726192482067,45.54833967152784,67.664528796689,66.6768260307882,39.2520306239847,51.61794662160958
Branch_23,2022-11,1,0,0,13.989555378690753,12.634613355905238,24,47.74199212610326,2022-11-01,8,1.9863060271017192,-0.6487226960741576,76.96621738228397,1.5265945833813752,8.103813417396019,-0.8040239521797022,-0.16195693193887478,1.7701206637010638,0.9775155189520962,-0.3458783909672563,52.871553815134654,61.048723069482186,63.05102400694621,59.86031328970106,51.61794662160958
Branch_23,2022-12,1,0,0,13.989555378690753,12.634613355905238,24,47.74199212610326,2022-12-01,9,2.688000114194406,-0.7748025127509467,68.7211742616678,1.373199626050956,8.265036874082702,0.20130066092302443,-0.18689712564314132,0.8244530796832144,0.5801725904894386,-0.27734632614358934,52.28336575861789,67.38365611561892,62.94063611397466,52.233872026676075,51.61794662160958
Branch_23,2023-01,1,0,0,13.989555378690753,12.634613355905238,24,47.74199212610326,2023-01-01,10,3.8124396910366283,-0.09573891527866284,58.560773905036655,0.822552883862696,10.153607750397313,1.8122972523721161,-0.05256969636164947,-0.34089695152334293,-0.8461819187934865,0.5254379856405741,52.19617334266842,77.68294777189843,64.13214793689805,42.40345020879689,51.61794662160958
Branch_23,2023-02,1,0,0,13.989555378690753,12.634613355905238,24,47.74199212610326,2023-02-01,11,3.2785489634102545,-0.6645055717207023,64.81526115875054,1.744466201994975,8.648768635910383,1.047386304620008,-0.16507898577913582,0.3764632567817932,1.541874012056613,-0.11423153802946742,55.37282609929962,72.39873877407301,62.96765480126441,48.56756060411713,51.61794662160958
Branch_23,2023-03,1,1,1,13.989555378690753,12.634613355905238,24,47.74199212610326,2023-03-01,12,4.511347370607387,4.565253683182971,65.7884431409688,1.8647350119426118,11.445201988299361,2.813629749657628,0.869434009892044,0.48808264317807165,1.8534094235132983,1.0744624381419041,64.1980365287659,99.73969078743687,86.12441412983807,55.69425963394269,51.61794662160958
Branch_23,2023-04,1,1,1,13.989555378690753,12.634613355905238,24,47.74199212610326,2023-04-01,13,4.786260591713452,20.383891611552716,81.77292287158757,1.6321865446450168,11.518570707443047,3.207500857778812,3.9985620850269195,2.321427127555599,1.2510331093656806,1.105649648239725,73.76834565593347,100.0,100.0,71.51476123180146,51.61794662160958
Branch_23,2023-05,1,1,1,13.989555378690753,12.634613355905238,24,47.74199212610326,2023-05-01,14,4.950154510881287,-2.2281978630703847,80.20602953725704,2.1071411577560935,11.741602801589966,3.4423134262585706,-0.4743972388354874,2.1417118474517287,2.4813203374777055,1.200455021154778,67.58280678701459,100.0,78.32325793779508,70.79441371847989,51.61794662160958
Branch_23,2023-06,1,1,1,13.989555378690753,12.634613355905238,24,47.74199212610326,2023-06-01,15,4.285211703583284,1.1347079654821013,60.63371303042811,2.544486133379904,10.555964368421476,2.489642764243992,0.1908283697035394,-0.10314060436448008,3.61418634811503,0.6964697349613352,63.775973225318836,100.0,85.58603433711075,53.01472823157305,51.61794662160958
Branch_23,2023-07,1,1,1,13.989555378690753,12.634613355905238,24,47.74199212610326,2023-07-01,16,5.993715750248531,-4.401068120017168,69.03864785522633,2.069815190850796,14.608229990303462,4.937434759776802,-0.904218653006918,0.860865804494716,2.384633919254034,2.4189866440313823,69.39540494910003,100.0,78.05831457391365,61.752761801449154,51.61794662160958
Branch_23,2023-08,1,1,1,13.989555378690753,12.634613355905238,24,47.74199212610326,2023-08-01,17,3.722154031597373,6.370243532591661,60.8565144742285,1.5785098485058735,7.537230687389445,1.6829440237870439,1.2264839935059166,-0.07758632890562071,1.111992973983747,-0.5867185588855022,56.71423220697117,99.37573152576218,97.3753749313357,54.39421563132217,51.61794662160958
Branch_23,2023-09,1,1,1,13.989555378690753,12.634613355905238,24,47.74199212610326,2023-09-01,18,6.3262954182318545,4.655849632173397,65.1391733132272,2.4224588134862493,13.582931030826929,5.413925202252205,0.8873550425854477,0.4136144541833014,3.2980958228277353,1.9831576635683423,73.99229637083405,100.0,96.24439585284416,59.36948279199835,51.61794662160958
Branch_23,2023-10,1,1,1,13.989555378690753,12.634613355905238,24,47.74199212610326,2023-10-01,19,4.855154192907587,12.106395091992662,72.0434735297698,3.0605986662993856,12.663235181213398,3.3062054560357432,2.361167837274771,1.2055051465177045,4.951086001242279,1.5922179276323978,76.83236473740578,100.0,100.0,66.78765071887968,51.61794662160958
Branch_23,2023-11,1,1,1,13.989555378690753,12.634613355905238,24,47.74199212610326,2023-11-01,20,6.386705368327283,21.569457110233266,81.74831643758154,2.5630022810257223,10.169282687813867,5.5004751829694,4.233082042031518,2.318604885554269,3.6621492046357202,0.532101010049149,82.49282465048012,100.0,100.0,76.84142500329897,51.61794662160958
Branch_23,2023-12,1,1,1,13.989555378690753,12.634613355905238,24,47.74199212610326,2023-12-01,21,5.737069821754186,14.169621294324083,73.35439108743479,3.1500963250813645,17.581073357949588,4.569735396886365,2.7693002608313244,1.355861211545899,5.1829141033511545,3.682668111784961,85.1209581687994,100.0,100.0,69.35551744072718,51.61794662160958
Branch_23,2024-01,1,1,1,13.989555378690753,12.634613355905238,24,47.74199212610326,2024-01-01,22,5.761200582754429,7.0330442960190656,69.85485474079269,3.099375163466113,13.669428048146662,4.6043077959028045,1.3575944270623959,0.9544808871863137,5.051529765547795,2.0199253853368297,77.97567652207228,100.0,100.0,66.99593910459274,51.61794662160958
Branch_23,2024-02,1,1,1,13.989555378690753,12.634613355905238,24,47.74199212610326,2024-02-01,23,7.378200549783816,16.898103555015236,79.78941639873416,2.936011070387875,15.599980729330053,6.92100091922139,3.309028806556756,2.0939282841139084,4.628363526715503,2.840555113860029,89.58575330093517,100.0,100.0,76.85738724392186,51.61794662160958
Branch_23,2024-03,1,1,1,13.989555378690753,12.634613355905238,24,47.74199212610326,2024-03-01,24,7.398503088212419,15.776682844044922,67.21951361388628,2.7746247819643286,13.467020995069545,6.950088582871665,3.0871975056176515,0.6522196812609022,4.210320446473945,1.9338872022627278,83.66742683697379,100.0,100.0,65.6182435838817,51.61794662160958
Branch_23,2024-04,1,1,1,13.989555378690753,12.634613355905238,24,47.74199212610326,2024-04-01,25,7.278604206813309,10.833413012076143,74.82351036282319,3.6767495854776002,12.184585733870586,6.7783081748972585,2.1093557670164005,1.5243622679341609,6.547117675698633,1.3887560020091423,86.6957997751112,100.0,100.0,73.9046697173751,51.61794662160958
Branch_23,2024-05,1,1,1,13.989555378690753,12.634613355905238,24,47.74199212610326,2024-05-01,26,7.060917370788263,23.420418872346726,66.98315353130783,3.726356540642851,15.42685676823348,6.466425919894689,4.5992258555543595,0.6251102938410447,6.67561585569433,2.7669644418310972,92.26668473363104,100.0,100.0,66.77706880815849,51.61794662160958
Branch_23,2024-06,1,1,1,13.989555378690753,12.634613355905238,24,47.74199212610326,2024-06-01,27,6.340113847209423,15.450543251576686,75.77508148071229,2.796764317554974,10.749647500287693,5.4337230130377,3.022682939962467,1.6335029900518279,4.26766905857624,0.7787995970117553,80.27275519727998,100.0,100.0,76.14917559581761,51.61794662160958
Branch_23,2024-07,1,1,1,13.989555378690753,12.634613355905238,24,47.74199212610326,2024-07-01,28,6.377809703380449,13.216324998855617,66.45587172373286,3.360195094098863,7.610224609731941,5.487730268788891,2.5807261107951414,0.5646335557850366,5.727138382953713,-0.5556906655471822,77.6090753055512,100.0,100.0,67.99234083982499,51.61794662160958
Branch_23,2024-08,1,1,1,13.989555378690753,12.634613355905238,24,47.74199212610326,2024-08-01,29,6.978849067802224,14.33925510098285,70.10576300161871,3.3476488431808478,19.150735958498178,6.348845785666568,2.802855988531241,0.9832588820802608,5.694639504452424,4.349892480389925,90.35898528224084,100.0,100.0,72.24774742009565,51.61794662160958
Branch_23,2024-09,1,1,1,13.989555378690753,12.634613355905238,24,47.74199212610326,2024-09-01,30,7.640178161923014,18.656968327854514,61.326792616556915,3.906719984328329,16.171360877490525,7.296339042215473,3.656954662498281,-0.023647642574180203,7.142815952417365,3.0834345444182523,92.31179311795039,100.0,100.0,64.29549560423008,51.61794662160958
Branch_23,2024-10,1,1,1,13.989555378690753,12.634613355905238,24,47.74199212610326,2024-10-01,31,8.007442405069117,19.253329654310356,82.53378827041834,3.551945368033418,10.534253731164586,7.822522445979215,3.7749225291368447,2.4086948025633803,6.223834080808728,0.6872410852944089,91.83442988756515,100.0,100.0,85.60518589173516,51.61794662160958
Branch_23,2024-11,1,1,1,13.989555378690753,12.634613355905238,24,47.74199212610326,2024-11-01,32,8.315689530602798,22.65116099549584,76.2871347924544,4.069864709679876,14.555647062293442,8.264151395000473,4.447056848945025,1.6922330914133001,7.565413957349073,2.39663495461187,98.73098049463948,100.0,100.0,80.32305791477191,51.61794662160958
Branch_23,2024-12,1,1,1,13.989555378690753,12.634613355905238,24,47.74199212610326,2024-12-01,33,8.194190735616566,23.50930112100509,73.86323139780322,3.76107122184571,15.103261947311559,8.090078773741736,4.616807896493498,1.4142227967938659,6.765538192972209,2.6294123653542765,97.03212005071117,100.0,100.0,78.65181160306858,51.61794662160958
Branch_23,2025-01,1,1,1,13.989555378690753,12.634613355905238,24,47.74199212610326,2025-01-01,34,7.392325924839358,24.381694365970706,74.88866813859394,3.4898699024996853,14.495390947547904,6.94123849493117,4.789378392622254,1.5318355577025355,6.063038395669444,2.371021585151689,93.39302485215418,100.0,100.0,79.97921240806585,51.61794662160958
Branch_23,2025-02,1,1,1,13.989555378690753,12.634613355905238,24,47.74199212610326,2025-02-01,35,8.682306219497013,17.452612580397776,72.87232263566379,3.896522736385406,17.404442544093982,8.789407040871257,3.4187177549413916,1.3005702322934538,7.116401757124276,3.6075867642330737,98.4653670989269,100.0,100.0,79.23510567454764,51.61794662160958
Branch_23,2025-03,1,1,1,13.989555378690753,12.634613355905238,24,47.74199212610326,2025-03-01,36,8.759684168601828,20.79798637346824,72.17108863560227,4.366100421870108,14.137853273486579,8.90026725499788,4.0804753035444445,1.2201419976598196,8.332760990428797,2.219041249540278,99.50537359234245,100.0,100.0,78.99736581612076,51.61794662160958
Branch_24,2022-03,1,0,0,11.070179686814683,13.584483812284098,61,48.29868122980409,2022-03-01,0,2.821984016930174,6.284897081533286,46.78173716397351,1.0804303062015375,8.648520661545476,0.3932608294031633,1.209601378369949,-1.6918969467964078,-0.17819535678544565,-0.11433694573874034,49.23686591690504,72.31978270024423,74.45542022544952,31.29510267993779,49.02645177385887
Branch_24,2022-04,1,0,0,11.070179686814683,13.584483812284098,61,48.29868122980409,2022-04-01,1,2.6199850240266604,0.0404174414031431,73.70826025485489,0.2614735278489719,7.776399491468017,0.10385471479664071,-0.025636234692549543,1.396448337133614,-2.29956029770728,-0.48505387359864033,47.38010529186357,70.1355227030014,64.4237344403738,56.810733881210766,49.02645177385887
Branch_24,2022-05,1,0,0,11.070179686814683,13.584483812284098,61,48.29868122980409,2022-05-01,2,3.003793326284577,5.174907031782146,64.80314786882406,0.7139189604955435,6.3771932740744965,0.6537409687506194,0.9900312078202143,0.3750739195216098,-1.1275791823822319,-1.0798214909338868,49.62289084555265,73.16703694076156,72.6721975557621,48.059949774780875,49.02645177385887
Branch_24,2022-06,1,0,0,11.070179686814683,13.584483812284098,61,48.29868122980409,2022-06-01,3,2.288939326205253,-3.339271923721495,62.924446429225334,0.5832409886662663,8.11542489182071,-0.3704379922440384,-0.694181840549031,0.1595957194096125,-1.466077715292667,-0.3409426431900716,44.57591105626761,66.20794658285767,58.94795660320502,46.75754448031786,49.02645177385887
Branch_24,2022-07,1,0,0,11.070179686814683,13.584483812284098,61,48.29868122980409,2022-07-01,4,3.266529787024129,-10.084759987638199,58.176789582652994,1.5891059972710733,6.090251443610943,1.0301663022393996,-2.028525301526412,-0.384938143441591,1.139440452401967,-1.2017932965884808,47.108700026169764,75.18266119796066,47.72773239823725,42.33670686720965,49.02645177385887
Branch_24,2022-08,1,0,0,11.070179686814683,13.584483812284098,61,48.29868122980409,2022-08-01,5,1.088450835190704,0.4046069622292777,72.58250297886269,0.7716327006182635,8.311869617484708,-2.090390675277066,0.046405091460012635,1.2673292836848677,-0.9780817874744088,-0.25743889658801394,45.97564603161078,53.486844479474385,64.76722003261465,55.81521581934907,49.02645177385887
Branch_24,2022-09,1,0,0,11.070179686814683,13.584483812284098,61,48.29868122980409,2022-09-01,6,2.2189329400709625,2.762390064488179,72.06398535973693,1.1566999286208375,10.536030933037841,-0.4707368893699584,0.5128046217966478,1.2078577567351456,0.01936782033743183,0.6879965294244732,53.91457967784748,64.19051822993987,68.59950611791629,55.251622914038705,49.02645177385887
Branch_24,2022-10,1,0,0,11.070179686814683,13.584483812284098,61,48.29868122980409,2022-10-01,7,2.895721208982845,-2.5677459740970447,57.37703704452125,1.517565652845172,10.753744280433741,0.49890489201565147,-0.5415641802550787,-0.4766659900378216,0.9541276464784718,0.7805410359332821,52.43068680826901,70.32109807366912,59.888239948202155,41.64167192729405,49.02645177385887
Branch_24,2022-11,1,0,0,11.070179686814683,13.584483812284098,61,48.29868122980409,2022-11-01,8,3.1661322260574383,-1.8557838646271396,60.532490565550034,0.34380377985737975,8.535440273615018,0.8863256443346341,-0.400729006249416,-0.11475034398733718,-2.0862981148858237,-0.16240459442460092,46.24428716957491,72.62736777095547,61.112988707877555,44.66772802423097,49.02645177385887
Branch_24,2022-12,1,0,0,11.070179686814683,13.584483812284098,61,48.29868122980409,2022-12-01,9,3.0910057912923836,-6.726224312970373,64.08659913333695,0.3489404395532655,10.577755493083496,0.7786911988501455,-1.3641641650914358,0.29288915691863393,-2.0729924923177827,0.7057325978139806,46.680312592347086,71.4679260349917,53.21242993763253,47.764197007006395,49.02645177385887
Branch_24,2023-01,1,0,0,11.070179686814683,13.584483812284098,61,48.29868122980409,2023-01-01,10,3.3602430605021656,-9.557008450200428,60.51362284870949,1.7103183459409335,9.03864882376296,1.1644303100668627,-1.924129325085834,-0.11691438217846781,1.4534199366334735,0.051496792428685795,51.25660666372944,73.55867118133811,48.65031668936574,44.550879689147614,49.02645177385887
Branch_24,2023-02,1,0,0,11.070179686814683,13.584483812284098,61,48.29868122980409,2023-02-01,11,2.2712116567010354,2.49128569377402,61.73598798457138,1.921517247229532,8.584137635693628,-0.3958366136851601,0.4591767240260035,0.023285137449002458,2.0004939173337895,-0.14170456203912413,53.89082920616902,62.509791097295974,68.44914738019129,45.6429807165732,49.02645177385887
Branch_24,2023-03,1,1,1,11.070179686814683,13.584483812284098,61,48.29868122980409,2023-03-01,12,4.081389634299846,3.77087109086813,59.44561302819815,2.5881772561063814,8.937328220993038,2.197624708636373,0.7122950145331075,-0.23941007466852876,3.7273605942186023,0.008427934709703001,62.81259635485851,95.40503201548943,84.5614651600592,49.962015238242095,49.02645177385887
Branch_24,2023-04,1,1,1,11.070179686814683,13.584483812284098,61,48.29868122980409,2023-04-01,13,4.955773976756596,8.527900727250048,72.13507933265193,1.925268056184753,14.525654488753643,3.4503644950374825,1.6532960701774337,1.2160119003364867,2.010209734856794,2.383885860675418,71.42753612216723,100.0,94.26644677880311,62.26416490464017,49.02645177385887
Branch_24,2023-05,1,1,1,11.070179686814683,13.584483812284098,61,48.29868122980409,2023-05-01,14,4.5591216366114296,11.507814176744176,71.01175003977858,1.8468075389949556,11.294469882925013,2.8820764508202052,2.2427609077005886,1.087171325107496,1.8069714263005687,1.0103899847358364,68.05874018932938,100.0,100.0,62.18124644096875,49.02645177385887
Branch_24,2023-06,1,1,1,11.070179686814683,13.584483812284098,61,48.29868122980409,2023-06-01,15,4.875183691080188,17.018801083001637,59.13127630193249,2.2581359194859587,14.794524646575178,3.334901931995004,3.3329043150001403,-0.2754630155867464,2.8724459771493573,2.4981758496364166,73.52593011638834,100.0,100.0,51.41138163485086,49.02645177385887
Branch_24,2023-07,1,1,1,11.070179686814683,13.584483812284098,61,48.29868122980409,2023-07-01,16,5.526817588768874,13.620974231250393,69.78275739741825,2.7751404848179955,12.37153845130889,4.268504777064964,2.660770883259237,0.9462116617225281,4.2116562849243,1.4682249329807784,77.11073707990361,100.0,100.0,62.38132434177606,49.02645177385887
Branch_24,2023-08,1,1,1,11.070179686814683,13.584483812284098,61,48.29868122980409,2023-08-01,17,4.437676102087008,-0.2699016148836475,83.66338000203551,2.07352384420379,9.334023540168413,2.7080801363939577,-0.0870212967739616,2.538253649999113,2.3942405400294313,0.17705320728282045,65.46121247386273,100.0,86.60671412841079,76.45875468367427,49.02645177385887
Branch_24,2023-09,1,1,1,11.070179686814683,13.584483812284098,61,48.29868122980409,2023-09-01,18,6.204958250462237,9.399681901963861,84.53700945756206,2.6850273864766345,8.196813321128172,5.240084146032989,1.8257454910140223,2.63845483081148,3.97823399379466,-0.30634645459677684,76.75234401411274,100.0,100.0,77.86063786813693,49.02645177385887
Branch_24,2023-10,1,1,1,11.070179686814683,13.584483812284098,61,48.29868122980409,2023-10-01,19,5.505068026400469,6.652502813461515,54.48067776465657,2.5767317104941725,8.109164855540062,4.237343946761028,1.282318474593143,-0.8088647478331138,3.697712901161706,-0.34360362826631685,66.12981389283289,100.0,100.0,49.99574648626875,49.02645177385887
Branch_24,2023-11,1,1,1,11.070179686814683,13.584483812284098,61,48.29868122980409,2023-11-01,20,5.8903679953618,14.337763806937547,78.25312081587913,2.786946888321845,13.795244042807376,4.789367327532907,2.802560991573439,1.9177224218858357,4.242238717518393,2.073406622367362,81.65059216175587,100.0,100.0,73.39233339180035,49.02645177385887
Branch_24,2023-12,1,1,1,11.070179686814683,13.584483812284098,61,48.29868122980409,2023-12-01,21,5.297538634858033,20.551264824161265,58.4236680468887,2.73278526662721,15.395217257947063,3.9400143709564577,4.031670638428958,-0.35662234722264163,4.10194246691821,2.7535152762164956,78.94104081059496,100.0,100.0,55.201482369743296,49.02645177385887
Branch_24,2024-01,1,1,1,11.070179686814683,13.584483812284098,61,48.29868122980409,2024-01-01,22,6.817714932743491,9.716985714747175,64.61287615622356,2.5719380215731604,10.969271118192122,6.117987189356114,1.8885122269001082,0.3532506509068062,3.685295684669308,0.8721561118040461,75.83440372727276,100.0,100.0,61.71738222556265,49.02645177385887
Branch_24,2024-02,1,1,1,11.070179686814683,13.584483812284098,61,48.29868122980409,2024-02-01,23,6.47278035809882,6.771165214365242,77.45929131245954,3.084469930638431,15.104635002695355,5.623795740148987,1.3057914089767564,1.826673919453651,5.012920355145786,2.629996016905376,82.7983548812611,100.0,100.0,74.9261854675821,49.02645177385887
Branch_24,2024-03,1,1,1,11.070179686814683,13.584483812284098,61,48.29868122980409,2024-03-01,24,4.595188667267697,12.355827260825833,67.00682560771837,3.1274649318139325,13.98669248266657,2.933750070859542,2.4105086974595706,0.6278253694301414,5.124291419577389,2.1547865726578332,76.50232425996896,100.0,100.0,65.40781873674325,49.02645177385887
Branch_24,2024-04,1,1,1,11.070179686814683,13.584483812284098,61,48.29868122980409,2024-04-01,25,6.024002719030851,12.668666856199291,64.62669522819321,3.7128064103956335,17.076253076805834,4.980827223434713,2.4723923542781705,0.35483563332736273,6.640516602582104,3.468081618338916,85.83330686392253,100.0,100.0,64.16166456667841,49.02645177385887
Branch_24,2024-05,1,1,1,11.070179686814683,13.584483812284098,61,48.29868122980409,2024-05-01,26,7.2339979178288925,17.103905341873148,63.594706927796274,3.6128094190118056,14.815860546834077,6.714400268246645,3.349739021436577,0.23647143941176713,6.381491807468932,2.5072452079646883,88.37869548905722,100.0,100.0,63.67577565792316,49.02645177385887
Branch_24,2024-06,1,1,1,11.070179686814683,13.584483812284098,61,48.29868122980409,2024-06-01,27,6.920487258064822,24.061136896255842,75.6723261784283,2.9468834569999247,18.183544060048472,6.265230197515718,4.725968041951035,1.6217174412033393,4.656526551178587,3.9387633603246317,92.41641118434663,100.0,100.0,76.07047229669713,49.02645177385887
Branch_24,2024-07,1,1,1,11.070179686814683,13.584483812284098,61,48.29868122980409,2024-07-01,28,8.340638792342935,21.726536277223808,75.42550853016746,2.9441160212686626,14.651079182676135,8.299896468769049,4.264154302087954,1.5934086202900588,4.649357990771328,2.437200765535008,92.4880362949068,100.0,100.0,76.20804789488517,49.02645177385887
Branch_24,2024-08,1,1,1,11.070179686814683,13.584483812284098,61,48.29868122980409,2024-08-01,29,8.489924094935008,19.105196755584508,64.72843089031817,3.8102599272514084,17.574179298660777,8.513779116251692,3.7456199548979554,0.3665042342555492,6.892952969789722,3.6797376193628986,96.39718778911563,100.0,100.0,67.30340347488753,49.02645177385887
Branch_24,2024-09,1,1,1,11.070179686814683,13.584483812284098,61,48.29868122980409,2024-09-01,30,7.400665940398314,24.94182537479082,78.72989785837377,3.481468572861596,16.81155990024648,6.953187324298989,4.900179440941923,1.972406501434639,6.041276214047085,3.3555671597908603,96.44523328102699,100.0,100.0,81.06994786086594,49.02645177385887
Branch_24,2024-10,1,1,1,11.070179686814683,13.584483812284098,61,48.29868122980409,2024-10-01,31,7.398728996636903,20.93980292200241,70.03353667013127,3.7524564742341253,14.896836187702094,6.950412244284264,4.108528423259711,0.9749748622878818,6.743223189248974,2.541665930501915,92.63760929916549,100.0,100.0,73.39213065738633,49.02645177385887
Branch_24,2024-11,1,1,1,11.070179686814683,13.584483812284098,61,48.29868122980409,2024-11-01,32,9.307347895378205,21.327476926030975,81.09453767851855,3.7108132579388418,15.973202063528513,9.684910925736313,4.1852152793277755,2.2436195433891846,6.635353688182328,2.999202181690681,100.0,100.0,100.0,85.11050322462707,49.02645177385887
Branch_24,2024-12,1,1,1,11.070179686814683,13.584483812284098,61,48.29868122980409,2024-12-01,33,8.094847341071972,25.41224070972938,72.81489119582083,3.853494560601738,13.3690439649157,7.947748431329056,4.993233586197394,1.2939831168389384,7.004944759646444,1.8922396137559108,96.26429901553549,100.0,100.0,77.22742711331408,49.02645177385887
Branch_24,2025-01,1,1,1,11.070179686814683,13.584483812284098,61,48.29868122980409,2025-01-01,34,8.289175285290872,16.06738632547736,82.26852834887441,3.641547187356446,18.284219901648015,8.226164152553608,3.144702357135765,2.378270739829738,6.455931992663186,3.9815581461732283,98.37325477671105,100.0,100.0,87.21994565489571,49.02645177385887
Branch_24,2025-02,1,1,1,11.070179686814683,13.584483812284098,61,48.29868122980409,2025-02-01,35,7.88776796865249,20.229541170158566,87.11664975367219,3.7308972637162774,11.948310812856858,7.6510636027284225,3.9680296016511103,2.9343274139830338,6.6873778082039355,1.2883214341373752,95.05823972140776,100.0,100.0,92.66907827717965,49.02645177385887
Branch_24,2025-03,1,1,1,11.070179686814683,13.584483812284098,61,48.29868122980409,2025-03-01,36,7.867869014225917,17.24729690488472,84.99531906159284,4.276640662785204,17.434193524051285,7.6225541581883824,3.378103699077519,2.691020782212298,8.101031060886251,3.6202331627714934,100.0,100.0,100.0,91.26303298878877,49.02645177385887
Branch_25,2022-03,1,0,0,12.927551007344778,13.966071623514534,32,63.090576469857766,2022-03-01,0,1.8691690605729112,-3.5173230898022125,65.55745851740456,1.1318205349145367,11.072225156170576,-0.9718473352204744,-0.729402629160323,0.4615897955706303,-0.045077917160593305,0.9159193020345439,49.26236243212757,63.21982216424973,58.65199267876822,49.10624431282693,49.82755645190017
Branch_25,2022-04,1,0,0,12.927551007344778,13.966071623514534,32,63.090576469857766,2022-04-01,1,2.001018974246748,-7.41502899080394,62.30107123385888,0.6695649164226097,6.149947489366349,-0.7829445556616822,-1.5004185041472495,0.08809752269735609,-1.2424706108086496,-1.1764179984680798,40.77169170722339,64.18406786023125,52.213624910258496,46.07991997777373,49.82755645190017
